,GEOID,month,filings_2020
3299,78757,08/2023,0
3300,78758,01/2020,76
3301,78758,02/2020,66
3302,78758,03/2020,58
3303,78758,04/2020,4
3304,78758,05/2020,1
3305,78758,06/2020,4
3306,78758,07/2020,5
3307,78758,08/2020,3
3308,78758,09/2020,3
3309,78758,10/2020,5
3310,78758,11/2020,0
3311,78758,12/2020,3
3312,78758,01/2021,7
3313,78758,02/2021,1
3314,78758,03/2021,2
3315,78758,04/2021,4
3316,78758,05/2021,2
3317,78758,06/2021,6
3318,78758,07/2021,11
3319,78758,08/2021,11
3320,78758,09/2021,17
3321,78758,10/2021,13
3322,78758,11/2021,25
3323,78758,12/2021,41
3324,78758,01/2022,32
3325,78758,02/2022,100
3326,78758,03/2022,101
3327,78758,04/2022,58
3328,78758,05/2022,53
3329,78758,06/2022,49
3330,78758,07/2022,95
3331,78758,08/2022,83
3332,78758,09/2022,70
3333,78758,10/2022,53
3334,78758,11/2022,38
3335,78758,12/2022,17
3336,78758,01/2023,41
3337,78758,02/2023,57
3338,78758,03/2023,69
3339,78758,04/2023,71
3340,78758,05/2023,67
3341,78758,06/2023,83
3342,78758,07/2023,57
3343,78758,08/2023,4
3344,78759,01/2020,23
3345,78759,02/2020,29
3346,78759,03/2020,12
3347,78759,04/2020,1
3348,78759,05/2020,0
3349,78759,06/2020,3
3350,78759,07/2020,0
3351,78759,08/2020,0
3352,78759,09/2020,0
3353,78759,10/2020,1
3354,78759,11/2020,1
3355,78759,12/2020,0
3356,78759,01/2021,2
3357,78759,02/2021,1
3358,78759,03/2021,1
3359,78759,04/2021,2
3360,78759,05/2021,1
3361,78759,06/2021,2
3362,78759,07/2021,6
3363,78759,08/2021,3
3364,78759,09/2021,6
3365,78759,10/2021,6
3366,78759,11/2021,6
3367,78759,12/2021,9
3368,78759,01/2022,14
3369,78759,02/2022,8
3370,78759,03/2022,26
3371,78759,04/2022,28
3372,78759,05/2022,34
3373,78759,06/2022,26
3374,78759,07/2022,27
3375,78759,08/2022,38
3376,78759,09/2022,29
3377,78759,10/2022,23
3378,78759,11/2022,32
3379,78759,12/2022,13
3380,78759,01/2023,20
3381,78759,02/2023,29
3382,78759,03/2023,22
3383,78759,04/2023,43
3384,78759,05/2023,20
3385,78759,06/2023,35
3386,78759,07/2023,32
3387,78759,08/2023,1
3388,78760,01/2020,0
3389,78760,02/2020,0
3390,78760,03/2020,0
3391,78760,04/2020,0
3392,78760,05/2020,0
3393,78760,06/2020,0
3394,78760,07/2020,0
3395,78760,08/2020,0
3396,78760,09/2020,0
3397,78760,10/2020,0
3398,78760,11/2020,0
3399,78760,12/2020,0
3400,78760,01/2021,0
3401,78760,02/2021,0
3402,78760,03/2021,0
3403,78760,04/2021,0
3404,78760,05/2021,0
3405,78760,06/2021,0
3406,78760,07/2021,0
3407,78760,08/2021,0
3408,78760,09/2021,0
3409,78760,10/2021,0
3410,78760,11/2021,0
3411,78760,12/2021,0
3412,78760,01/2022,0
3413,78760,02/2022,0
3414,78760,03/2022,0
3415,78760,04/2022,0
3416,78760,05/2022,0
3417,78760,06/2022,0
3418,78760,07/2022,0
3419,78760,08/2022,0
3420,78760,09/2022,0
3421,78760,10/2022,0
3422,78760,11/2022,0
3423,78760,12/2022,0
3424,78760,01/2023,0
3425,78760,02/2023,0
3426,78760,03/2023,0
3427,78760,04/2023,8
3428,78760,05/2023,0
3429,78760,06/2023,0
3430,78760,07/2023,0
3431,78760,08/2023,0
3432,78761,01/2020,0
3433,78761,02/2020,0
3434,78761,03/2020,0
3435,78761,04/2020,0
3436,78761,05/2020,0
3437,78761,06/2020,0
3438,78761,07/2020,0
3439,78761,08/2020,0
3440,78761,09/2020,0
3441,78761,10/2020,0
3442,78761,11/2020,0
3443,78761,12/2020,0
3444,78761,01/2021,0
3445,78761,02/2021,0
3446,78761,03/2021,0
3447,78761,04/2021,0
3448,78761,05/2021,0
3449,78761,06/2021,0
3450,78761,07/2021,0
3451,78761,08/2021,0
3452,78761,09/2021,0
3453,78761,10/2021,0
3454,78761,11/2021,0
3455,78761,12/2021,0
3456,78761,01/2022,0
3457,78761,02/2022,0
3458,78761,03/2022,0
3459,78761,04/2022,0
3460,78761,05/2022,0
3461,78761,06/2022,0
3462,78761,07/2022,0
3463,78761,08/2022,0
3464,78761,09/2022,0
3465,78761,10/2022,0
3466,78761,11/2022,0
3467,78761,12/2022,0
3468,78761,01/2023,0
3469,78761,02/2023,0
3470,78761,03/2023,1
3471,78761,04/2023,0
3472,78761,05/2023,0
3473,78761,06/2023,0
3474,78761,07/2023,0
3475,78761,08/2023,0
3476,78762,01/2020,0
3477,78762,02/2020,0
3478,78762,03/2020,0
3479,78762,04/2020,0
3480,78762,05/2020,0
3481,78762,06/2020,0
3482,78762,07/2020,0
3483,78762,08/2020,0
3484,78762,09/2020,0
3485,78762,10/2020,0
3486,78762,11/2020,0
3487,78762,12/2020,0
3488,78762,01/2021,0
3489,78762,02/2021,0
3490,78762,03/2021,0
3491,78762,04/2021,0
3492,78762,05/2021,0
3493,78762,06/2021,0
3494,78762,07/2021,0
3495,78762,08/2021,0
3496,78762,09/2021,0
3497,78762,10/2021,0
3498,78762,11/2021,0
3499,78762,12/2021,0
3500,78762,01/2022,0
3501,78762,02/2022,0
3502,78762,03/2022,0
3503,78762,04/2022,0
3504,78762,05/2022,0
3505,78762,06/2022,0
3506,78762,07/2022,0
3507,78762,08/2022,0
3508,78762,09/2022,0
3509,78762,10/2022,0
3510,78762,11/2022,0
3511,78762,12/2022,0
3512,78762,01/2023,0
3513,78762,02/2023,0
3514,78762,03/2023,0
3515,78762,04/2023,0
3516,78762,05/2023,0
3517,78762,06/2023,0
3518,78762,07/2023,0
3519,78762,08/2023,0
3520,78763,01/2020,0
3521,78763,02/2020,0
3522,78763,03/2020,0
3523,78763,04/2020,0
3524,78763,05/2020,0
3525,78763,06/2020,0
3526,78763,07/2020,0
3527,78763,08/2020,0
3528,78763,09/2020,0
3529,78763,10/2020,0
3530,78763,11/2020,0
3531,78763,12/2020,0
3532,78763,01/2021,0
3533,78763,02/2021,0
3534,78763,03/2021,0
3535,78763,04/2021,0
3536,78763,05/2021,0
3537,78763,06/2021,0
3538,78763,07/2021,0
3539,78763,08/2021,0
3540,78763,09/2021,0
3541,78763,10/2021,0
3542,78763,11/2021,1
3543,78763,12/2021,0
3544,78763,01/2022,0
3545,78763,02/2022,0
3546,78763,03/2022,0
3547,78763,04/2022,0
3548,78763,05/2022,0
3549,78763,06/2022,0
3550,78763,07/2022,0
3551,78763,08/2022,0
3552,78763,09/2022,0
3553,78763,10/2022,0
3554,78763,11/2022,0
3555,78763,12/2022,0
3556,78763,01/2023,0
3557,78763,02/2023,0
3558,78763,03/2023,0
3559,78763,04/2023,0
3560,78763,05/2023,0
3561,78763,06/2023,0
3562,78763,07/2023,0
3563,78763,08/2023,0
3564,78764,01/2020,0
3565,78764,02/2020,0
3566,78764,03/2020,0
3567,78764,04/2020,0
3568,78764,05/2020,0
3569,78764,06/2020,0
3570,78764,07/2020,0
3571,78764,08/2020,0
3572,78764,09/2020,0
3573,78764,10/2020,0
3574,78764,11/2020,0
3575,78764,12/2020,0
3576,78764,01/2021,0
3577,78764,02/2021,0
3578,78764,03/2021,0
3579,78764,04/2021,0
3580,78764,05/2021,0
3581,78764,06/2021,0
3582,78764,07/2021,0
3583,78764,08/2021,0
3584,78764,09/2021,0
3585,78764,10/2021,0
3586,78764,11/2021,0
3587,78764,12/2021,0
3588,78764,01/2022,0
3589,78764,02/2022,0
3590,78764,03/2022,0
3591,78764,04/2022,0
3592,78764,05/2022,0
3593,78764,06/2022,0
3594,78764,07/2022,0
3595,78764,08/2022,0
3596,78764,09/2022,0
3597,78764,10/2022,0
3598,78764,11/2022,0
3599,78764,12/2022,0
3600,78764,01/2023,0
3601,78764,02/2023,0
3602,78764,03/2023,0
3603,78764,04/2023,0
3604,78764,05/2023,0
3605,78764,06/2023,0
3606,78764,07/2023,0
3607,78764,08/2023,0
3608,78765,01/2020,0
3609,78765,02/2020,0
3610,78765,03/2020,0
3611,78765,04/2020,0
3612,78765,05/2020,0
3613,78765,06/2020,0
3614,78765,07/2020,0
3615,78765,08/2020,0
3616,78765,09/2020,0
3617,78765,10/2020,0
3618,78765,11/2020,0
3619,78765,12/2020,0
3620,78765,01/2021,0
3621,78765,02/2021,0
3622,78765,03/2021,0
3623,78765,04/2021,0
3624,78765,05/2021,0
3625,78765,06/2021,0
3626,78765,07/2021,0
3627,78765,08/2021,0
3628,78765,09/2021,0
3629,78765,10/2021,0
3630,78765,11/2021,0
3631,78765,12/2021,0
3632,78765,01/2022,0
3633,78765,02/2022,0
3634,78765,03/2022,0
3635,78765,04/2022,0
3636,78765,05/2022,0
3637,78765,06/2022,0
3638,78765,07/2022,0
3639,78765,08/2022,0
3640,78765,09/2022,0
3641,78765,10/2022,0
3642,78765,11/2022,0
3643,78765,12/2022,0
3644,78765,01/2023,0
3645,78765,02/2023,0
3646,78765,03/2023,0
3647,78765,04/2023,0
3648,78765,05/2023,0
3649,78765,06/2023,0
3650,78765,07/2023,0
3651,78765,08/2023,0
3652,78766,01/2020,0
3653,78766,02/2020,0
3654,78766,03/2020,0
3655,78766,04/2020,0
3656,78766,05/2020,0
3657,78766,06/2020,0
3658,78766,07/2020,0
3659,78766,08/2020,0
3660,78766,09/2020,0
3661,78766,10/2020,0
3662,78766,11/2020,0
3663,78766,12/2020,0
3664,78766,01/2021,0
3665,78766,02/2021,0
3666,78766,03/2021,0
3667,78766,04/2021,0
3668,78766,05/2021,0
3669,78766,06/2021,0
3670,78766,07/2021,0
3671,78766,08/2021,0
3672,78766,09/2021,0
3673,78766,10/2021,0
3674,78766,11/2021,0
3675,78766,12/2021,0
3676,78766,01/2022,0
3677,78766,02/2022,0
3678,78766,03/2022,0
3679,78766,04/2022,0
3680,78766,05/2022,0
3681,78766,06/2022,0
3682,78766,07/2022,0
3683,78766,08/2022,0
3684,78766,09/2022,0
3685,78766,10/2022,0
3686,78766,11/2022,0
3687,78766,12/2022,0
3688,78766,01/2023,0
3689,78766,02/2023,0
3690,78766,03/2023,0
3691,78766,04/2023,0
3692,78766,05/2023,0
3693,78766,06/2023,0
3694,78766,07/2023,0
3695,78766,08/2023,0
3696,78767,01/2020,0
3697,78767,02/2020,0
3698,78767,03/2020,0
3699,78767,04/2020,0
3700,78767,05/2020,0
3701,78767,06/2020,0
3702,78767,07/2020,0
3703,78767,08/2020,0
3704,78767,09/2020,0
3705,78767,10/2020,0
3706,78767,11/2020,0
3707,78767,12/2020,0
3708,78767,01/2021,0
3709,78767,02/2021,0
3710,78767,03/2021,0
3711,78767,04/2021,0
3712,78767,05/2021,0
3713,78767,06/2021,0
3714,78767,07/2021,0
3715,78767,08/2021,0
3716,78767,09/2021,0
3717,78767,10/2021,0
3718,78767,11/2021,0
3719,78767,12/2021,0
3720,78767,01/2022,0
3721,78767,02/2022,0
3722,78767,03/2022,0
3723,78767,04/2022,0
3724,78767,05/2022,0
3725,78767,06/2022,0
3726,78767,07/2022,0
3727,78767,08/2022,0
3728,78767,09/2022,0
3729,78767,10/2022,0
3730,78767,11/2022,0
3731,78767,12/2022,0
3732,78767,01/2023,0
3733,78767,02/2023,0
3734,78767,03/2023,0
3735,78767,04/2023,0
3736,78767,05/2023,0
3737,78767,06/2023,0
3738,78767,07/2023,0
3739,78767,08/2023,0
3740,78768,01/2020,0
3741,78768,02/2020,0
3742,78768,03/2020,0
3743,78768,04/2020,0
3744,78768,05/2020,0
3745,78768,06/2020,0
3746,78768,07/2020,0
3747,78768,08/2020,0
3748,78768,09/2020,0
3749,78768,10/2020,0
3750,78768,11/2020,0
3751,78768,12/2020,0
3752,78768,01/2021,0
3753,78768,02/2021,0
3754,78768,03/2021,0
3755,78768,04/2021,0
3756,78768,05/2021,0
3757,78768,06/2021,0
3758,78768,07/2021,0
3759,78768,08/2021,0
3760,78768,09/2021,0
3761,78768,10/2021,0
3762,78768,11/2021,0
3763,78768,12/2021,0
3764,78768,01/2022,0
3765,78768,02/2022,0
3766,78768,03/2022,0
3767,78768,04/2022,0
3768,78768,05/2022,0
3769,78768,06/2022,0
3770,78768,07/2022,0
3771,78768,08/2022,0
3772,78768,09/2022,0
3773,78768,10/2022,0
3774,78768,11/2022,0
3775,78768,12/2022,0
3776,78768,01/2023,0
3777,78768,02/2023,0
3778,78768,03/2023,0
3779,78768,04/2023,0
3780,78768,05/2023,0
3781,78768,06/2023,0
3782,78768,07/2023,0
3783,78768,08/2023,0
3784,78772,01/2020,0
3785,78772,02/2020,0
3786,78772,03/2020,0
3787,78772,04/2020,0
3788,78772,05/2020,0
3789,78772,06/2020,0
3790,78772,07/2020,0
3791,78772,08/2020,0
3792,78772,09/2020,0
3793,78772,10/2020,0
3794,78772,11/2020,0
3795,78772,12/2020,0
3796,78772,01/2021,0
3797,78772,02/2021,0
3798,78772,03/2021,0
3799,78772,04/2021,0
3800,78772,05/2021,0
3801,78772,06/2021,0
3802,78772,07/2021,0
3803,78772,08/2021,0
3804,78772,09/2021,0
3805,78772,10/2021,0
3806,78772,11/2021,0
3807,78772,12/2021,0
3808,78772,01/2022,0
3809,78772,02/2022,0
3810,78772,03/2022,0
3811,78772,04/2022,0
3812,78772,05/2022,0
3813,78772,06/2022,0
3814,78772,07/2022,0
3815,78772,08/2022,0
3816,78772,09/2022,0
3817,78772,10/2022,0
3818,78772,11/2022,0
3819,78772,12/2022,0
3820,78772,01/2023,0
3821,78772,02/2023,0
3822,78772,03/2023,0
3823,78772,04/2023,0
3824,78772,05/2023,0
3825,78772,06/2023,0
3826,78772,07/2023,0
3827,78772,08/2023,0
3828,78774,01/2020,0
3829,78774,02/2020,0
3830,78774,03/2020,0
3831,78774,04/2020,0
3832,78774,05/2020,0
3833,78774,06/2020,0
3834,78774,07/2020,0
3835,78774,08/2020,0
3836,78774,09/2020,0
3837,78774,10/2020,0
3838,78774,11/2020,0
3839,78774,12/2020,0
3840,78774,01/2021,0
3841,78774,02/2021,0
3842,78774,03/2021,0
3843,78774,04/2021,0
3844,78774,05/2021,0
3845,78774,06/2021,0
3846,78774,07/2021,0
3847,78774,08/2021,0
3848,78774,09/2021,0
3849,78774,10/2021,0
3850,78774,11/2021,0
3851,78774,12/2021,0
3852,78774,01/2022,0
3853,78774,02/2022,0
3854,78774,03/2022,0
3855,78774,04/2022,0
3856,78774,05/2022,0
3857,78774,06/2022,0
3858,78774,07/2022,0
3859,78774,08/2022,0
3860,78774,09/2022,0
3861,78774,10/2022,0
3862,78774,11/2022,0
3863,78774,12/2022,0
3864,78774,01/2023,0
3865,78774,02/2023,0
3866,78774,03/2023,0
3867,78774,04/2023,0
3868,78774,05/2023,0
3869,78774,06/2023,0
3870,78774,07/2023,0
3871,78774,08/2023,0
3872,78778,01/2020,0
3873,78778,02/2020,0
3874,78778,03/2020,0
3875,78778,04/2020,0
3876,78778,05/2020,0
3877,78778,06/2020,0
3878,78778,07/2020,0
3879,78778,08/2020,0
3880,78778,09/2020,0
3881,78778,10/2020,0
3882,78778,11/2020,0
3883,78778,12/2020,0
3884,78778,01/2021,0
3885,78778,02/2021,0
3886,78778,03/2021,0
3887,78778,04/2021,0
3888,78778,05/2021,0
3889,78778,06/2021,0
3890,78778,07/2021,0
3891,78778,08/2021,0
3892,78778,09/2021,0
3893,78778,10/2021,0
3894,78778,11/2021,0
3895,78778,12/2021,0
3896,78778,01/2022,0
3897,78778,02/2022,0
3898,78778,03/2022,0
3899,78778,04/2022,0
3900,78778,05/2022,0
3901,78778,06/2022,0
3902,78778,07/2022,0
3903,78778,08/2022,0
3904,78778,09/2022,0
3905,78778,10/2022,0
3906,78778,11/2022,0
3907,78778,12/2022,0
3908,78778,01/2023,0
3909,78778,02/2023,0
3910,78778,03/2023,0
3911,78778,04/2023,0
3912,78778,05/2023,0
3913,78778,06/2023,0
3914,78778,07/2023,0
3915,78778,08/2023,0
3916,78779,01/2020,0
3917,78779,02/2020,0
3918,78779,03/2020,0
3919,78779,04/2020,0
3920,78779,05/2020,0
3921,78779,06/2020,0
3922,78779,07/2020,0
3923,78779,08/2020,0
3924,78779,09/2020,0
3925,78779,10/2020,0
3926,78779,11/2020,0
3927,78779,12/2020,0
3928,78779,01/2021,0
3929,78779,02/2021,0
3930,78779,03/2021,0
3931,78779,04/2021,0
3932,78779,05/2021,0
3933,78779,06/2021,0
3934,78779,07/2021,0
3935,78779,08/2021,0
3936,78779,09/2021,0
3937,78779,10/2021,0
3938,78779,11/2021,0
3939,78779,12/2021,0
3940,78779,01/2022,0
3941,78779,02/2022,0
3942,78779,03/2022,0
3943,78779,04/2022,0
3944,78779,05/2022,0
3945,78779,06/2022,0
3946,78779,07/2022,0
3947,78779,08/2022,0
3948,78779,09/2022,0
3949,78779,10/2022,0
3950,78779,11/2022,0
3951,78779,12/2022,0
3952,78779,01/2023,0
3953,78779,02/2023,0
3954,78779,03/2023,0
3955,78779,04/2023,0
3956,78779,05/2023,0
3957,78779,06/2023,0
3958,78779,07/2023,0
3959,78779,08/2023,0
3960,78799,01/2020,0
3961,78799,02/2020,0
3962,78799,03/2020,0
3963,78799,04/2020,0
3964,78799,05/2020,0
3965,78799,06/2020,0
3966,78799,07/2020,0
3967,78799,08/2020,0
3968,78799,09/2020,0
3969,78799,10/2020,0
3970,78799,11/2020,0
3971,78799,12/2020,0
3972,78799,01/2021,0
3973,78799,02/2021,0
3974,78799,03/2021,0
3975,78799,04/2021,0
3976,78799,05/2021,0
3977,78799,06/2021,0
3978,78799,07/2021,0
3979,78799,08/2021,0
3980,78799,09/2021,0
3981,78799,10/2021,0
3982,78799,11/2021,0
3983,78799,12/2021,0
3984,78799,01/2022,0
3985,78799,02/2022,0
3986,78799,03/2022,0
3987,78799,04/2022,0
3988,78799,05/2022,0
3989,78799,06/2022,0
3990,78799,07/2022,0
3991,78799,08/2022,0
3992,78799,09/2022,0
3993,78799,10/2022,0
3994,78799,11/2022,0
3995,78799,12/2022,0
3996,78799,01/2023,0
3997,78799,02/2023,0
3998,78799,03/2023,0
3999,78799,04/2023,0
4000,78799,05/2023,0
4001,78799,06/2023,0
4002,78799,07/2023,0
4003,78799,08/2023,0
4004,sealed,01/2020,2
4005,sealed,02/2020,5
4006,sealed,03/2020,2
4007,sealed,04/2020,0
4008,sealed,05/2020,0
4009,sealed,06/2020,3
4010,sealed,07/2020,0
4011,sealed,08/2020,1
4012,sealed,09/2020,2
4013,sealed,10/2020,6
4014,sealed,11/2020,0
4015,sealed,12/2020,1
4016,sealed,01/2021,0
4017,sealed,02/2021,3
4018,sealed,03/2021,4
4019,sealed,04/2021,2
4020,sealed,05/2021,2
4021,sealed,06/2021,3
4022,sealed,07/2021,3
4023,sealed,08/2021,3
4024,sealed,09/2021,16
4025,sealed,10/2021,8
4026,sealed,11/2021,2
4027,sealed,12/2021,4
4028,sealed,01/2022,26
4029,sealed,02/2022,2
4030,sealed,03/2022,7
4031,sealed,04/2022,6
4032,sealed,05/2022,1
4033,sealed,06/2022,5
4034,sealed,07/2022,5
4035,sealed,08/2022,8
4036,sealed,09/2022,12
4037,sealed,10/2022,6
4038,sealed,11/2022,4
4039,sealed,12/2022,1
4040,sealed,01/2023,5
4041,sealed,02/2023,4
4042,sealed,03/2023,3
4043,sealed,04/2023,6
4044,sealed,05/2023,5
4045,sealed,06/2023,9
4046,sealed,07/2023,8
4047,sealed,08/2023,4
